Date,High,Low,Open,Close
19/06/2013 23:59,2.338829994,2.2518301010131836,2.3047900199890137,2.3003199100494385
20/06/2013 23:59,2.4003000259399414,2.2682299613952637,2.2981700897216797,2.286710023880005
21/06/2013 23:59,2.8667099475860596,2.2656800746917725,2.3259599208831787,2.8667099475860596
22/06/2013 23:59,3.584320068359375,2.6644699573516846,2.8634300231933594,2.924099922180176
23/06/2013 23:59,3.3371999263763428,2.895430088043213,2.897599935531616,3.1171700954437256
24/06/2013 23:59,3.148200035095215,2.705080032348633,3.134500026702881,2.874579906463623
25/06/2013 23:59,2.907099962234497,2.7709100246429443,2.8483099937438965,2.823280096054077
26/06/2013 23:59,2.946899890899658,2.7548298835754395,2.806420087814331,2.859999895095825
27/06/2013 23:59,3.031830072402954,2.839139938354492,2.8808000087738037,3.019779920578003
28/06/2013 23:59,3.0368399620056152,2.6675000190734863,3.0368399620056152,2.7476699352264404
29/06/2013 23:59,2.9277100563049316,2.7028000354766846,2.761229991912842,2.794719934463501
30/06/2013 23:59,3.001739978790283,2.7654199600219727,2.788219928741455,2.9805400371551514
01/07/2013 23:59,3.304460048675537,2.875570058822632,3.009160041809082,2.9487900733947754
02/07/2013 23:59,3.0341899394989014,2.8063700199127197,2.9496800899505615,2.8347198963165283
03/07/2013 23:59,3.027750015258789,2.6094300746917725,2.8468499183654785,2.6150898933410645
04/07/2013 23:59,2.7765400409698486,2.4933600425720215,2.6751599311828613,2.725800037384033
05/07/2013 23:59,2.7207999229431152,2.3314199447631836,2.706860065460205,2.431349992752075
06/07/2013 23:59,2.6212000846862793,2.3654301166534424,2.4230198860168457,2.516629934310913
07/07/2013 23:59,2.6588199138641357,2.384279966,2.457779884338379,2.6566100120544434
08/07/2013 23:59,2.743499994277954,2.494539976119995,2.7111599445343018,2.6092000007629395
09/07/2013 23:59,2.649049997329712,2.480910062789917,2.5847599506378174,2.6129601
10/07/2013 23:59,2.813920021057129,2.5831799507141113,2.609250068664551,2.8110198974609375
11/07/2013 23:59,2.8720200061798096,2.6443099975585938,2.8371200561523438,2.7263500690460205
12/07/2013 23:59,2.9099199771881104,2.6963999271392822,2.722759962081909,2.7891299724578857
13/07/2013 23:59,2.9082000255584717,2.6700000762939453,2.8074800968170166,2.899859905
14/07/2013 23:59,2.9701199531555176,2.7792398929595947,2.9284300804138184,2.9079699516296387
15/07/2013 23:59,3.056999921798706,2.853029966,2.8736701011657715,2.9825100898742676
16/07/2013 23:59,3.1765899658203125,2.9549899101257324,2.999340057373047,3.098939895629883
17/07/2013 23:59,3.1697499752044678,3.061490058898926,3.076349973678589,3.1451098918914795
18/07/2013 23:59,3.1451098918914795,2.7627100944519043,3.1451098918914795,2.886780023574829
19/07/2013 23:59,3.046679973602295,2.8017001152038574,2.8812999725341797,2.9623401165008545
20/07/2013 23:59,3.006200075149536,2.8595900535583496,2.962399959564209,2.8595900535583496
21/07/2013 23:59,2.9462900161743164,2.809839963912964,2.8742799758911133,2.916029930114746
22/07/2013 23:59,2.9536499977111816,2.859689950942993,2.945780038833618,2.887550115585327
23/07/2013 23:59,3.011080026626587,2.8765299320220947,2.8872299194335938,2.988110065460205
24/07/2013 23:59,2.993489980697632,2.8844799995422363,2.988110065460205,2.943039894104004
25/07/2013 23:59,3.0172300338745117,2.9209799766540527,2.9485599994659424,2.974829912185669
26/07/2013 23:59,2.9854800701141357,2.8338699340820312,2.983150005340576,2.9026899337768555
27/07/2013 23:59,2.935070037841797,2.8367199897766113,2.896929979324341,2.8799500465393066
28/07/2013 23:59,3.026129961013794,2.8406898975372314,2.884860038757324,2.977790117263794
29/07/2013 23:59,3.0406999588012695,2.942500114440918,2.943279981613159,2.9631400108337402
30/07/2013 23:59,2.9958300590515137,2.8838000297546387,2.9726099967956543,2.985919952392578
31/07/2013 23:59,3.0277199745178223,2.8430399894714355,3.001009941101074,2.868680000305176
01/08/2013 23:59,3.0056800842285156,2.8534700870513916,2.874109983444214,2.9099199771881104
02/08/2013 23:59,2.9667599201202393,2.817430019378662,2.9422500133514404,2.8434700965881348
03/08/2013 23:59,3.1154301166534424,2.811850070953369,2.8424301147460938,2.964139938354492
04/08/2013 23:59,3.0452699661254883,2.937150001525879,3.0110199451446533,3.0092101097106934
05/08/2013 23:59,3.0341899394989014,2.821199893951416,2.999069929122925,2.8307600021362305
06/08/2013 23:59,2.9007999897003174,2.785550117492676,2.844089984893799,2.8238799571990967
07/08/2013 23:59,2.8216099739074707,2.6988399028778076,2.8216099739074707,2.755739927
08/08/2013 23:59,2.8084499835968018,2.665709972381592,2.753619909286499,2.704780101776123
09/08/2013 23:59,2.7632501125335693,2.6556599140167236,2.710740089416504,2.6789700984954834
10/08/2013 23:59,2.7065699100494385,2.5585200786590576,2.6851398944854736,2.561609983444214
11/08/2013 23:59,2.718319892883301,2.5268399715423584,2.5513100624084473,2.6942999362945557
12/08/2013 23:59,2.718359947,2.576620101928711,2.6942999362945557,2.649899959564209
13/08/2013 23:59,2.764539957046509,2.620450019836426,2.655489921569824,2.7391700744628906
14/08/2013 23:59,2.828819990158081,2.689079999923706,2.759690046310425,2.7273800373077393
15/08/2013 23:59,2.8300700187683105,2.689009905,2.735260009765625,2.761850118637085
16/08/2013 23:59,2.791980028152466,2.696500062942505,2.761970043182373,2.7172300815582275
17/08/2013 23:59,2.838860034942627,2.688080072402954,2.7172300815582275,2.8193399906158447
18/08/2013 23:59,2.855030059814453,2.7686800956726074,2.8007099628448486,2.7977800369262695
19/08/2013 23:59,2.8919498920440674,2.740370035171509,2.800489902496338,2.8226799964904785
20/08/2013 23:59,2.8780601024627686,2.760970115661621,2.8238699436187744,2.7816600799560547
21/08/2013 23:59,2.8418900966644287,2.5945699214935303,2.7744998931884766,2.6953399181365967
22/08/2013 23:59,2.779910087585449,2.589279890060425,2.6941099166870117,2.752530097961426
23/08/2013 23:59,2.88496995,2.674149990081787,2.781599998474121,2.7207798957824707
24/08/2013 23:59,2.7769899368286133,2.666749954223633,2.738770008087158,2.689009905
25/08/2013 23:59,2.709939956665039,2.5171101093292236,2.6791000366210938,2.593640089035034
26/08/2013 23:59,2.654520034790039,2.5553600788116455,2.576539993286133,2.5655899047851562
27/08/2013 23:59,2.6522998809814453,2.4949300289154053,2.5683000087738037,2.573009967803955
28/08/2013 23:59,2.604099988937378,2.5075700283050537,2.575129985809326,2.522289991378784
29/08/2013 23:59,2.5776000022888184,2.5228800773620605,2.5370099544525146,2.5457100868225098
30/08/2013 23:59,2.729170083999634,2.512579917907715,2.5350899696350098,2.6644599437713623
31/08/2013 23:59,2.6857500076293945,2.5508899688720703,2.656480073928833,2.5838301181793213
01/09/2013 23:59,2.758729934692383,2.5396499633789062,2.590630054473877,2.5841898918151855
02/09/2013 23:59,2.7395501136779785,2.5374999046325684,2.571589946746826,2.5580599308013916
03/09/2013 23:59,2.624190092086792,2.4935901165008545,2.553539991378784,2.604099988937378
04/09/2013 23:59,3.189419984817505,2.5976901054382324,2.599529981613159,2.8136301040649414
05/09/2013 23:59,2.946690082550049,2.7128100395202637,2.816610097885132,2.7549099922180176
06/09/2013 23:59,2.8430299758911133,2.6514101028442383,2.780250072479248,2.6904098987579346
07/09/2013 23:59,2.7629199028015137,2.668109893798828,2.6809699535369873,2.7052299976348877
08/09/2013 23:59,2.770590067,2.666450023651123,2.7047901153564453,2.7276198863983154
09/09/2013 23:59,2.755470037460327,2.6461400985717773,2.732100009918213,2.7277801036834717
10/09/2013 23:59,2.7312099933624268,2.6181600093841553,2.7312099933624268,2.6441099643707275
11/09/2013 23:59,2.8076000213623047,2.612730026245117,2.6436901092529297,2.717170000076294
12/09/2013 23:59,2.750149965286255,2.6586101055145264,2.7489500045776367,2.6958799362182617
13/09/2013 23:59,2.7418599128723145,2.603569984436035,2.689810037612915,2.672600030899048
14/09/2013 23:59,2.683039903640747,2.524019956588745,2.662400007247925,2.541759967803955
15/09/2013 23:59,2.718369960784912,2.5485899448394775,2.5854101181030273,2.6399900913238525
16/09/2013 23:59,2.680609941482544,2.599440097808838,2.6473000049591064,2.633080005645752
17/09/2013 23:59,2.6548800468444824,2.481559991836548,2.6304800510406494,2.601599931716919
18/09/2013 23:59,2.628659963607788,2.5436699390411377,2.6025900840759277,2.5557799339294434
19/09/2013 23:59,2.629580020904541,2.5485799312591553,2.5485799312591553,2.6176300048828125
20/09/2013 23:59,2.7164700031280518,2.4563300609588623,2.609560012817383,2.4772799015045166
21/09/2013 23:59,2.570199966430664,2.4721100330352783,2.479330062866211,2.5103700160980225
22/09/2013 23:59,2.637279987335205,2.493380069732666,2.5254299640655518,2.5294599533081055
23/09/2013 23:59,2.6252999305725098,2.4608099460601807,2.5267200469970703,2.471139907836914
24/09/2013 23:59,2.5012199878692627,2.4220499992370605,2.4718399047851562,2.4686501026153564
25/09/2013 23:59,2.505429983139038,2.3707900047302246,2.469899892807007,2.3707900047302246
26/09/2013 23:59,2.5313498973846436,2.366760015487671,2.366760015487671,2.3917200565338135
27/09/2013 23:59,2.485960006713867,2.3626298904418945,2.4021499156951904,2.400010108947754
28/09/2013 23:59,2.401819944381714,2.225680112838745,2.3918099403381348,2.2481300830841064
29/09/2013 23:59,2.4024999141693115,2.249109983444214,2.266319990158081,2.2976999282836914
30/09/2013 23:59,2.4522600173950195,2.2342400550842285,2.2986299991607666,2.3527700901031494
01/10/2013 23:59,2.511810064315796,2.332089900970459,2.343130111694336,2.4228599071502686
02/10/2013 23:59,2.4702000617980957,1.6186200380325317,2.4204800128936768,1.9653199911117554
03/10/2013 23:59,2.1829400062561035,1.9210699796676636,1.9776999950408936,2.1684699058532715
04/10/2013 23:59,2.2644898891448975,2.176949977874756,2.176949977874756,2.1983299255371094
05/10/2013 23:59,2.221600056,2.1189301013946533,2.1918599605560303,2.1454999446868896
06/10/2013 23:59,2.2005999088287354,2.1159400939941406,2.1333398818969727,2.1672000885009766
07/10/2013 23:59,2.195050001144409,2.0811500549316406,2.174420118331909,2.0983200073242188
08/10/2013 23:59,2.113450050354004,1.8920899629592896,2.0950100421905518,1.980720043182373
09/10/2013 23:59,2.0028700828552246,1.8565599918365479,1.9808800220489502,1.9237600564956665
10/10/2013 23:59,2.3840599060058594,1.8494399785995483,1.9313000440597534,2.0267601013183594
11/10/2013 23:59,2.218549966812134,1.9073400497436523,2.025320053100586,2.0655999183654785
12/10/2013 23:59,2.143709897994995,2.055919885635376,2.0682199001312256,2.1224799156188965
13/10/2013 23:59,2.1934800148010254,2.097899913787842,2.1224799156188965,2.128580093383789
14/10/2013 23:59,2.166100025177002,2.0325300693511963,2.148940086364746,2.0543999671936035
15/10/2013 23:59,2.0761001110076904,1.8966200351715088,2.0552399158477783,1.9607399702072144
16/10/2013 23:59,2.0364298820495605,1.8540500402450562,1.972100019454956,1.9201500415802002
17/10/2013 23:59,1.9560500383377075,1.8829900026321411,1.9168399572372437,1.9144099950790405
18/10/2013 23:59,1.9414199590682983,1.8772900104522705,1.9159799814224243,1.902709961
19/10/2013 23:59,1.9975500106811523,1.8215800523757935,1.9052200317382812,1.8845499753952026
20/10/2013 23:59,1.959190011024475,1.869379997253418,1.869379997253418,1.9294400215148926
21/10/2013 23:59,1.9535200595855713,1.7754100561141968,1.9315400123596191,1.822100043296814
22/10/2013 23:59,1.8407100439071655,1.6374900341033936,1.8210200071334839,1.6973400115966797
23/10/2013 23:59,2.3741300106048584,1.689620018005371,1.6996300220489502,2.0507800579071045
24/10/2013 23:59,2.393049955368042,1.9493600130081177,2.057310104370117,2.2697300910949707
25/10/2013 23:59,2.6493899822235107,2.1210598945617676,2.2932000160217285,2.1768100261688232
26/10/2013 23:59,2.3019700050354004,2.154860019683838,2.161299944,2.2129499912261963
27/10/2013 23:59,2.2713100910186768,2.0923800468444824,2.203969955444336,2.1294100284576416
28/10/2013 23:59,2.225749969482422,2.1050899028778076,2.126919984817505,2.176110029220581
29/10/2013 23:59,2.2158401012420654,2.117449998855591,2.172139883041382,2.127700090408325
30/10/2013 23:59,2.3101799488067627,2.1113500595092773,2.129739999771118,2.293100118637085
31/10/2013 23:59,2.3811800479888916,2.2052500247955322,2.2783401012420654,2.3602800369262695
01/11/2013 23:59,2.476140022277832,2.325350046157837,2.3448500633239746,2.453540086746216
02/11/2013 23:59,2.7455899715423584,2.373420000076294,2.459429979324341,2.701479911804199
03/11/2013 23:59,3.3197500705718994,2.476409912109375,2.717010021209717,2.883820056915283
04/11/2013 23:59,3.1698598861694336,2.7663700580596924,2.900059938430786,3.081389904022217
05/11/2013 23:59,3.1449201107025146,2.866729974746704,3.0828700065612793,3.038520097732544
06/11/2013 23:59,3.511080026626587,3.000649929046631,3.0426199436187744,3.3862500190734863
07/11/2013 23:59,4.548379898071289,3.3505399227142334,3.3599700927734375,4.389830112457275
08/11/2013 23:59,4.803140163421631,4.345059871673584,4.378399848937988,4.605060101
09/11/2013 23:59,4.646309852600098,3.7979800701141357,4.608069896697998,4.215139865875244
10/11/2013 23:59,4.335830211639404,3.2492499351501465,4.335830211639404,3.932499885559082
11/11/2013 23:59,4.0958099365234375,3.6971099376678467,3.9114298820495605,4.003119945526123
12/11/2013 23:59,4.094779968261719,3.8922901153564453,4.013800144195557,3.9816501140594482
13/11/2013 23:59,4.297339916229248,3.9577999114990234,4.017600059509277,4.114439964294434
14/11/2013 23:59,4.394680023193359,4.070459842681885,4.108809947967529,4.286039829
15/11/2013 23:59,4.422339916229248,4.072010040283203,4.273789882659912,4.208759784698486
16/11/2013 23:59,4.423389911651611,4.176139831542969,4.193659782409668,4.300950050354004
17/11/2013 23:59,4.403200149536133,4.089429855,4.330230236053467,4.089429855
18/11/2013 23:59,9.890279769897461,3.736799955368042,4.126580238342285,9.371419906616211
19/11/2013 23:59,10.27460003,6.6587300300598145,9.422690391540527,8.026700019836426
20/11/2013 23:59,8.212100029,6.000259876251221,7.964560031890869,7.976200103759766
21/11/2013 23:59,9.514829635620117,7.793419838,8.011429786682129,9.348239899
22/11/2013 23:59,10.34850025177002,8.812629699707031,9.362230301,10.128999710083008
23/11/2013 23:59,11.082500457763672,10.046600341796875,10.116999626159668,10.611000061035156
24/11/2013 23:59,10.805800437927246,9.501009941101074,10.589799880981445,10.405900001525879
25/11/2013 23:59,12.357000350952148,10.208900451660156,10.31980037689209,12.266300201416016
26/11/2013 23:59,20.353200912475586,11.813799858093262,12.37600040435791,20.353200912475586
27/11/2013 23:59,39.036399841308594,19.035499572753906,19.909000396728516,39.036399841308594
28/11/2013 23:59,53.14699935913086,36.863399505615234,38.99129867553711,43.39350128173828
29/11/2013 23:59,47.93980026245117,28.608400344848633,44.36880111694336,37.739898681640625
30/11/2013 23:59,43.779300689697266,35.00709915161133,36.94169998168945,40.467498779296875
01/12/2013 23:59,42.027400970458984,27.855199813842773,40.57339859008789,34.735599517822266
02/12/2013 23:59,35.81909942626953,27.25499916,34.46989822387695,33.17789840698242
03/12/2013 23:59,39.78850173950195,31.116100311279297,33.34880065917969,39.78850173950195
04/12/2013 23:59,45.73279953,37.904300689697266,39.320899963378906,44.734500885009766
05/12/2013 23:59,44.529998779296875,31.138700485229492,44.529998779296875,37.74940109
06/12/2013 23:59,37.63930130004883,29.059499740600586,37.46310043334961,29.83530044555664
07/12/2013 23:59,30.74139976501465,20.80270004272461,29.73740005493164,23.292999267578125
08/12/2013 23:59,27.47789955,21.202800750732422,23.178600311279297,27.274499893188477
09/12/2013 23:59,33.02479934692383,26.453699111938477,27.21150016784668,31.56529998779297
10/12/2013 23:59,36.688201904296875,31.498899459838867,31.498899459838867,36.28820037841797
11/12/2013 23:59,37.16859817504883,28.947799682617188,36.28900146484375,30.975200653076172
12/12/2013 23:59,32.43669891357422,29.83609962463379,31.232799530029297,31.585800170898438
13/12/2013 23:59,33.727298736572266,29.902599334716797,31.648000717163086,31.204599380493164
14/12/2013 23:59,31.826799392700195,29.821800231933594,31.449800491333008,30.375200271606445
15/12/2013 23:59,31.708799362182617,28.21500015258789,30.460100173950195,31.27750015258789
16/12/2013 23:59,31.60219955444336,23.757699966430664,31.39259910583496,24.638399124145508
17/12/2013 23:59,26.11709976196289,19.78540039,24.433300018310547,21.971099853515625
18/12/2013 23:59,21.89739990234375,9.625470161437988,21.851600646972656,13.391599655151367
19/12/2013 23:59,20.109899520874023,13.428099632263184,13.428099632263184,19.907699584960938
20/12/2013 23:59,21.94770050048828,16.875699996948242,19.854700088500977,17.565500259399414
21/12/2013 23:59,18.974300384521484,16.05459976196289,17.307600021362305,16.734399795532227
22/12/2013 23:59,18.231300354003906,16.192100524902344,16.603099822998047,16.855199813842773
23/12/2013 23:59,18.044099807739258,16.68790054321289,16.736499786376953,17.892499923706055
24/12/2013 23:59,18.108999252319336,17.087400436401367,17.810800552368164,17.63789939880371
25/12/2013 23:59,21.148500442504883,17.09429931640625,17.65060043334961,21.148500442504883
26/12/2013 23:59,25.417699813842773,21.646699905395508,21.646699905395508,24.75670051574707
27/12/2013 23:59,25.269100189208984,22.263599395751953,24.80660057067871,23.272300720214844
28/12/2013 23:59,23.22330093383789,21.92930030822754,23.194700241088867,22.562700271606445
29/12/2013 23:59,24.385700225830078,22.199499130249023,22.562299728393555,24.065099716186523
30/12/2013 23:59,24.949800491333008,23.738100051879883,23.893699645996094,24.377599716186523
31/12/2013 23:59,24.60379981994629,23.709999084472656,24.50510025024414,24.347000122070312
01/01/2014 23:59,25.009899139404297,24.313199996948242,24.34779930114746,24.615400314331055
02/01/2014 23:59,26.591400146484375,24.28219985961914,24.703699111938477,25.75670051574707
03/01/2014 23:59,25.93239974975586,23.993799209594727,25.66710090637207,24.815399169921875
04/01/2014 23:59,25.614999771118164,24.180099487304688,24.813400268554688,25.106300354003906
05/01/2014 23:59,28.00189971923828,24.79800033569336,25.03529930114746,26.829700469970703
06/01/2014 23:59,32.059600830078125,26.51889991760254,26.911399841308594,29.217100143432617
07/01/2014 23:59,30.488399505615234,23.25,29.244199752807617,23.25
08/01/2014 23:59,25.52910041809082,21.810699462890625,22.844900131225586,24.38829994
09/01/2014 23:59,25.23069953918457,23.15920066833496,24.486799240112305,24.431900024414062
10/01/2014 23:59,25.10770034790039,23.625099182128906,24.45240020751953,24.925399780273438
11/01/2014 23:59,27.337400436401367,24.748600006103516,24.987499237060547,26.787900924682617
12/01/2014 23:59,27.419200897216797,24.555700302124023,27.05459976196289,25.093799591064453
13/01/2014 23:59,25.13479995727539,23.50510025024414,25.13479995727539,24.268600463867188
14/01/2014 23:59,24.73670006,23.779499053955078,24.283300399780273,24.09819984436035
15/01/2014 23:59,25.782800674438477,23.989999771118164,24.10219955444336,25.21579933166504
16/01/2014 23:59,25.53730010986328,24.411300659179688,25.266700744628906,24.458900451660156
17/01/2014 23:59,24.582700729370117,23.186800003051758,24.40049934387207,23.70599937438965
18/01/2014 23:59,24.553300857543945,23.752599716186523,23.81290054321289,24.553199768066406
19/01/2014 23:59,25.44070053100586,24.089000701904297,24.560100555419922,25.44070053100586
20/01/2014 23:59,25.74139976501465,24.898799896240234,25.427200317382812,25.201000213623047
21/01/2014 23:59,25.58009910583496,24.662500381469727,25.202499389648438,24.733699798583984
22/01/2014 23:59,24.891300201416016,23.162599563598633,24.845600128173828,23.651199340820312
23/01/2014 23:59,23.96150016784668,22.24449920654297,23.647499084472656,22.38409996032715
24/01/2014 23:59,22.296100616455078,19.56049919128418,22.296100616455078,20.723800659179688
25/01/2014 23:59,23.65019989013672,20.394899368286133,20.702199935913086,23.081600189208984
26/01/2014 23:59,25.07740020751953,22.53580093383789,23.202999114990234,24.123899459838867
27/01/2014 23:59,24.552900314331055,19.659799575805664,24.131900787353516,20.01759910583496
28/01/2014 23:59,22.67639923095703,20.046499252319336,20.124500274658203,21.547800064086914
29/01/2014 23:59,22.34440040588379,21.42340087890625,21.42340087890625,21.922000885009766
30/01/2014 23:59,22.091299057006836,21.01059913635254,21.91430092,21.68790054321289
31/01/2014 23:59,22.134000778198242,21.49329948425293,21.647499084472656,22.134000778198242
01/02/2014 23:59,23.38409996032715,22.07979965209961,22.099000930786133,22.47130012512207
02/02/2014 23:59,23.01490020751953,22.16629981994629,22.50499916,22.40049934387207
03/02/2014 23:59,22.52160072,21.598400115966797,22.37380027770996,21.90559959411621
04/02/2014 23:59,21.966299057006836,21.35449981689453,21.89579963684082,21.460500717163086
05/02/2014 23:59,21.791799545288086,20.777700424194336,21.525299072265625,20.777700424194336
06/02/2014 23:59,20.887399673461914,19.82069969177246,20.858200073242188,19.908100128173828
07/02/2014 23:59,19.90089988708496,17.700300216674805,19.90089988708496,18.53529930114746
08/02/2014 23:59,18.977800369262695,17.795799255371094,18.530099868774414,18.084699630737305
09/02/2014 23:59,18.828699111938477,17.532499313354492,18.02239990234375,18.217899322509766
10/02/2014 23:59,18.693199157714844,14.126399993896484,18.296300888061523,17.735000610351562
11/02/2014 23:59,18.69219970703125,16.770700454711914,17.75909996032715,17.46310043334961
12/02/2014 23:59,17.468299865722656,16.75309944152832,17.40959930419922,16.95009994506836
13/02/2014 23:59,17.12350082397461,15.255599975585938,16.926700592041016,15.29010009765625
14/02/2014 23:59,17.04599952697754,13.30720043182373,15.365799903869629,16.405099868774414
15/02/2014 23:59,16.502599716186523,15.757499694824219,16.45170021057129,16.16550064086914
16/02/2014 23:59,16.547800064086914,14.52750015258789,16.09149932861328,15.204899787902832
17/02/2014 23:59,16.25950050354004,15.022500038146973,15.136099815368652,15.487000465393066
18/02/2014 23:59,15.943699836730957,15.38290023803711,15.471699714660645,15.61970043182373
19/02/2014 23:59,15.840999603271484,15.490900039672852,15.557499885559082,15.731800079345703
20/02/2014 23:59,15.801899909973145,13.915499687194824,15.701499938964844,13.975299835205078
21/02/2014 23:59,14.362000465393066,13.17669964,13.980999946594238,13.890899658203125
22/02/2014 23:59,15.219400405883789,13.665300369262695,13.915200233459473,14.940299987792969
23/02/2014 23:59,16.15679931640625,14.780400276184082,14.98330020904541,15.49489974975586
24/02/2014 23:59,15.46210003,14.309499740600586,15.418600082397461,14.548500061035156
25/02/2014 23:59,14.499199867248535,11.411600112915039,14.499199867248535,13.824000358581543
26/02/2014 23:59,14.897600173950195,13.691200256347656,13.801799774169922,14.22760009765625
27/02/2014 23:59,14.53499984741211,13.887700080871582,14.256400108337402,14.292099952697754
28/02/2014 23:59,14.286199569702148,13.073100090026855,14.286199569702148,13.228500366210938
01/03/2014 23:59,13.817899703979492,13.037199974060059,13.227100372314453,13.648099899291992
02/03/2014 23:59,13.710399627685547,12.71679973602295,13.655200004577637,12.744999885559082
03/03/2014 23:59,14.461099624633789,12.23069953918457,12.778200149536133,14.272199630737305
04/03/2014 23:59,18.55030059814453,14.148300170898438,14.288299560546875,17.072799682617188
05/03/2014 23:59,17.291200637817383,15.699799537658691,16.992799758911133,16.33769989013672
06/03/2014 23:59,16.912099838256836,16.091699600219727,16.377300262451172,16.45549964904785
07/03/2014 23:59,16.592599868774414,15.602999687194824,16.48240089416504,15.851400375366211
08/03/2014 23:59,16.101499557495117,15.163800239562988,15.85789966583252,15.407999992370605
09/03/2014 23:59,16.372600555419922,15.168700218200684,15.406100273132324,15.99750042
10/03/2014 23:59,16.52199935913086,15.765800476074219,15.981900215148926,16.005800247192383
11/03/2014 23:59,16.234100341796875,15.852100372314453,16.00629997253418,16.137800216674805
